,시군구,번지,본번,부번,단지명,전월세구분,전용면적(㎡),계약년월,계약일,보증금(만원),월세금(만원),층,건축년도,도로명,계약기간,계약구분,갱신요구권 사용,종전계약 보증금(만원),종전계약 월세(만원),주택유형
2118,서울특별시 강남구 논현동,22,22,0,신동아(22),월세,35.73,202603,9,4000,140,8,1997,강남대로146길 28,202604~202803,신규,-,,,아파트
2119,서울특별시 강남구 논현동,202-7,202,7,리스트강남,월세,17.37,202603,9,7533,54,8,2022,봉은사로 125,202605~202804,갱신,-,7182,51,아파트
2120,서울특별시 강남구 논현동,106,106,0,펜트힐캐스케이드,월세,43.3,202603,9,5000,330,16,2023,언주로 720,202606~202705,신규,-,,,아파트
2121,서울특별시 강남구 역삼동,707-18,707,18,역삼우정에쉐르2,월세,49.38,202603,9,10000,155,4,2004,테헤란로48길 10,202605~202805,갱신,-,23000,60,아파트
2122,서울특별시 강남구 역삼동,755-4,755,4,e-편한세상,월세,59.606,202603,9,70000,97,13,2005,선릉로69길 20,202604~202804,갱신,사용,70000,80,아파트
2123,서울특별시 강남구 역삼동,828-28,828,28,EGSoulLeader,월세,19.37,202603,9,19700,10,2,2012,테헤란로14길 34,202603~202803,신규,-,,,아파트
2124,서울특별시 강남구 수서동,746,746,0,까치마을,전세,49.5,202603,9,44000,0,5,1993,광평로19길 10,202604~202804,신규,-,,,아파트
2125,서울특별시 강남구 수서동,795,795,0,강남데시앙포레,월세,59.97,202603,9,70000,65,11,2014,광평로34길 55,202604~202804,신규,-,,,아파트
2126,서울특별시 강남구 수서동,708,708,0,삼익,월세,60,202603,9,10000,170,13,1992,광평로51길 27,202603~202803,신규,-,,,아파트
2127,서울특별시 강남구 수서동,736,736,0,신동아,월세,33.18,202603,9,0,105,14,1992,광평로47길 17,202603~202703,갱신,-,0,95,아파트
2128,서울특별시 강남구 삼성동,142-3,142,3,LG선릉에클라트(B),월세,36.47,202603,9,1000,117,11,2004,테헤란로63길 12,202603~202803,신규,-,,,아파트
2129,서울특별시 강남구 삼성동,142-7,142,7,LG선릉에클라트(A),월세,52.37,202603,9,3000,230,2,2003,선릉로100길 42,202603~202803,신규,-,,,아파트
2130,서울특별시 강남구 논현동,106,106,0,펜트힐캐스케이드,월세,48.03,202603,8,5000,370,13,2023,언주로 720,202604~202704,신규,-,,,아파트
2131,서울특별시 강남구 논현동,106,106,0,펜트힐캐스케이드,월세,48.03,202603,8,5000,370,13,2023,언주로 720,202604~202704,신규,-,,,아파트
2132,서울특별시 강남구 수서동,746,746,0,까치마을,월세,34.44,202603,8,3000,150,1,1993,광평로19길 10,202603~202703,신규,-,,,아파트
2133,서울특별시 강남구 논현동,Feb-58,58,2,마일스디오빌,전세,36.29,202603,8,34650,0,8,2004,학동로 165,202603~202803,갱신,-,33000,0,아파트
2134,서울특별시 강남구 개포동,1280,1280,0,래미안블레스티지,전세,59.967,202603,7,120000,0,9,2019,선릉로 8,202605~202805,신규,-,,,아파트
2135,서울특별시 강남구 일원동,719,719,0,푸른마을아파트101동~111동,월세,59.76,202603,7,50000,100,10,1994,일원로14길 25,202604~202804,신규,-,,,아파트
2136,서울특별시 강남구 압구정동,490,490,0,한양1차(영동한양),전세,49.98,202603,7,55000,0,5,1977,압구정로 321,202605~202805,신규,-,,,아파트
2137,서울특별시 강남구 압구정동,490,490,0,한양1차(영동한양),전세,49.98,202603,7,55000,0,5,1977,압구정로 321,202604~202804,신규,-,,,아파트
2138,서울특별시 강남구 수서동,736,736,0,신동아,월세,33.18,202603,7,8000,100,12,1992,광평로47길 17,202604~202804,신규,-,,,아파트
2139,서울특별시 강남구 일원동,711,711,0,수서,전세,39.98,202603,7,36700,0,5,1992,양재대로55길 12,202604~202804,갱신,사용,35000,0,아파트
2140,서울특별시 강남구 일원동,719,719,0,푸른마을아파트101동~111동,전세,59.76,202603,7,60500,0,6,1994,일원로14길 25,202605~202805,갱신,-,58000,0,아파트
2141,서울특별시 강남구 삼성동,142-3,142,3,LG선릉에클라트(B),월세,36.35,202603,7,25000,25,10,2004,테헤란로63길 12,202603~202703,갱신,-,1000,115,아파트
2142,서울특별시 강남구 수서동,736,736,0,신동아,월세,39.51,202603,7,5000,200,1,1992,광평로47길 17,202603~202803,신규,-,,,아파트
2143,서울특별시 강남구 수서동,746,746,0,까치마을,전세,39.6,202603,7,37000,0,7,1993,광평로19길 10,202603~202803,갱신,-,34000,0,아파트
2144,서울특별시 강남구 수서동,746,746,0,까치마을,월세,39.6,202603,7,20000,100,15,1993,광평로19길 10,202605~202805,신규,-,,,아파트
2145,서울특별시 강남구 일원동,711,711,0,수서,월세,59.96,202603,7,42000,70,1,1992,양재대로55길 12,202604~202804,갱신,사용,42000,0,아파트
2146,서울특별시 강남구 도곡동,957,957,0,도곡동STAY77,월세,20.32,202603,7,1000,101,7,2020,남부순환로351길 4,202604~202704,신규,-,,,아파트
2147,서울특별시 강남구 도곡동,May-91,91,5,삼성래미안,전세,59.96,202603,7,100000,0,11,2001,남부순환로 2803,202605~202805,신규,-,,,아파트
2148,서울특별시 강남구 도곡동,895-8,895,8,한신엠비씨,월세,58.46,202603,7,30000,130,1,1988,논현로 205,202604~202804,갱신,-,47000,40,아파트
2149,서울특별시 강남구 논현동,211-21,211,21,펜트힐루논현,전세,43.392,202603,7,90000,0,13,2021,언주로 641,202605~202805,갱신,-,90000,0,아파트
2150,서울특별시 강남구 자곡동,619,619,0,강남자곡 힐스테이트,월세,59.93,202603,7,20000,200,13,2015,자곡로3길 21,202604~202804,신규,-,,,아파트
2151,서울특별시 강남구 청담동,134-38,134,38,청담자이,월세,49.639,202603,7,10000,420,10,2011,영동대로138길 12,202603~202803,신규,-,,,아파트
2152,서울특별시 강남구 일원동,711,711,0,수서,월세,39.98,202603,7,2000,115,13,1992,양재대로55길 12,202603~202803,갱신,-,2000,100,아파트
2153,서울특별시 강남구 개포동,12,12,0,성원대치2단지아파트,전세,33.18,202603,7,38000,0,2,1992,개포로109길 9,202604~202804,신규,-,,,아파트
2154,서울특별시 강남구 도곡동,965,965,0,중명하니빌,전세,24.74,202603,7,16000,0,5,1997,남부순환로365길 5,202604~202804,신규,-,,,아파트
2155,서울특별시 강남구 수서동,746,746,0,까치마을,전세,39.6,202603,7,47000,0,4,1993,광평로19길 10,202604~202804,신규,-,,,아파트
2156,서울특별시 강남구 수서동,736,736,0,신동아,전세,39.53,202603,7,50000,0,15,1992,광평로47길 17,202604~202803,갱신,-,34178,0,아파트
2157,서울특별시 강남구 대치동,888,888,0,대치아이파크,전세,59.96,202603,7,120000,0,8,2008,선릉로 222,202604~202804,신규,-,,,아파트
2158,서울특별시 강남구 삼성동,104,104,0,삼성풍림2차아파트,월세,40.41,202603,7,5000,128,9,1998,봉은사로105길 12-7,202603~202705,갱신,사용,5000,121,아파트
2159,서울특별시 강남구 역삼동,757,757,0,역삼래미안,전세,59.53,202603,7,85000,0,7,2005,선릉로69길 19,202605~202805,갱신,-,80000,0,아파트
2160,서울특별시 강남구 역삼동,755-4,755,4,e-편한세상,월세,59.606,202603,7,5000,350,12,2005,선릉로69길 20,202603~202803,갱신,-,5000,300,아파트
2161,서울특별시 강남구 역삼동,720-25,720,25,대우디오빌,전세,30.03,202603,7,28000,0,15,2002,언주로 427,202605~202805,신규,-,,,아파트
2162,서울특별시 강남구 세곡동,579,579,0,강남엘에이치1단지,월세,59.89,202603,7,50000,90,7,2013,헌릉로571길 20,202604~202804,신규,-,,,아파트
2163,서울특별시 강남구 세곡동,579,579,0,강남엘에이치1단지,전세,59.89,202603,7,65000,0,6,2013,헌릉로571길 20,202605~202805,갱신,사용,62000,0,아파트
2164,서울특별시 강남구 삼성동,17,17,0,삼성동롯데아파트,월세,59.4,202603,7,60000,70,5,2000,학동로 432,202605~202805,갱신,-,60000,40,아파트
2165,서울특별시 강남구 개포동,12,12,0,삼익대청아파트,전세,39.53,202603,7,40000,0,4,1992,개포로109길 21,202603~202803,갱신,-,34034,0,아파트
2166,서울특별시 강남구 개포동,12,12,0,성원대치2단지아파트,전세,49.86,202603,7,63000,0,7,1992,개포로109길 9,202605~202805,신규,-,,,아파트
2167,서울특별시 강남구 개포동,12,12,0,성원대치2단지아파트,월세,39.53,202603,7,31700,20,3,1992,개포로109길 9,202603~202803,갱신,-,30000,20,아파트
2168,서울특별시 강남구 개포동,12,12,0,성원대치2단지아파트,전세,33.18,202603,7,29100,0,8,1992,개포로109길 9,202605~202804,갱신,-,29100,0,아파트
2169,서울특별시 강남구 개포동,12,12,0,성원대치2단지아파트,전세,49.86,202603,7,68000,0,5,1992,개포로109길 9,202604~202804,신규,-,,,아파트
2170,서울특별시 강남구 개포동,1281,1281,0,디에이치아너힐즈,월세,59.8732,202603,7,40000,320,11,2019,삼성로 11,202604~202804,신규,-,,,아파트
2171,서울특별시 강남구 개포동,1282,1282,0,개포래미안포레스트,월세,59.92,202603,7,60000,190,14,2020,개포로 264,202605~202805,신규,-,,,아파트
2172,서울특별시 강남구 청담동,33,33,0,청담동삼성1차(101동),전세,59.4,202603,6,75000,0,8,1997,삼성로133길 20,202603~202703,갱신,-,60000,0,아파트
2173,서울특별시 강남구 논현동,211-21,211,21,펜트힐루논현,전세,43.392,202603,6,57750,0,7,2021,언주로 641,202606~202806,갱신,사용,55000,0,아파트
2174,서울특별시 강남구 논현동,211-21,211,21,펜트힐루논현,월세,43.392,202603,6,5000,380,14,2021,언주로 641,202603~202803,신규,-,,,아파트
2175,서울특별시 강남구 논현동,202-7,202,7,리스트강남,월세,14.29,202603,6,8669,42,4,2022,봉은사로 125,202605~202804,갱신,-,6612,47,아파트
2176,서울특별시 강남구 개포동,1282,1282,0,개포래미안포레스트,월세,59.92,202603,6,20000,308,21,2020,개포로 264,202605~202805,갱신,-,20000,290,아파트
2177,서울특별시 강남구 개포동,12,12,0,성원대치2단지아파트,전세,39.53,202603,6,36920,0,3,1992,개포로109길 9,202604~202804,갱신,-,35200,0,아파트
2178,서울특별시 강남구 개포동,12,12,0,삼익대청아파트,월세,39.53,202603,6,10000,105,10,1992,개포로109길 21,202606~202706,갱신,-,10000,100,아파트
2179,서울특별시 강남구 청담동,Jun-62,62,6,청담디에브스아파트,전세,38.01,202603,6,50000,0,8,2017,도산대로92길 28,202604~202804,신규,-,,,아파트
2180,서울특별시 강남구 역삼동,720-25,720,25,대우디오빌,월세,39.13,202603,6,1000,120,5,2002,언주로 427,202603~202703,신규,-,,,아파트
2181,서울특별시 강남구 역삼동,606-18,606,18,현대휴먼터치빌,전세,35.88,202603,6,24000,0,8,1999,논현로 565,202604~202804,신규,-,,,아파트
2182,서울특별시 강남구 역삼동,713-11,713,11,역삼I'PARK,전세,28.246,202603,6,40517,0,2,2006,역삼로 307,202604~202804,신규,-,,,아파트
2183,서울특별시 강남구 역삼동,681-26,681,26,역삼동하나빌,전세,50.89,202603,6,47250,0,7,2002,봉은사로 312,202606~202806,갱신,사용,45000,0,아파트
2184,서울특별시 강남구 역삼동,720-25,720,25,대우디오빌,월세,30.03,202603,6,1000,95,14,2002,언주로 427,202605~202705,갱신,-,1000,90,아파트
2185,서울특별시 강남구 삼성동,6,6,0,현대아파트101동,전세,32.61,202603,6,46000,0,14,1999,학동로64길 14,202605~202805,신규,-,,,아파트
2186,서울특별시 강남구 삼성동,142-3,142,3,LG선릉에클라트(B),전세,36.35,202603,6,29000,0,13,2004,테헤란로63길 12,202603~202803,신규,-,,,아파트
2187,서울특별시 강남구 논현동,278-4,278,4,선정릉역모아엘가퍼스트홈,월세,20.06,202603,6,9595,49,11,2023,봉은사로 333,202604~202804,신규,-,,,아파트
2188,서울특별시 강남구 논현동,225-6,225,6,논현아이파크,월세,47.46,202603,6,20000,260,6,2020,언주로 615,202605~202805,신규,-,,,아파트
2189,서울특별시 강남구 수서동,736,736,0,신동아,전세,39.53,202603,6,48000,0,9,1992,광평로47길 17,202605~202805,신규,-,,,아파트
2190,서울특별시 강남구 수서동,746,746,0,까치마을,전세,39.6,202603,6,50000,0,7,1993,광평로19길 10,202604~202804,신규,-,,,아파트
2191,서울특별시 강남구 개포동,1280,1280,0,래미안블레스티지,월세,49.909,202603,6,10000,325,10,2019,선릉로 8,202603~202803,신규,-,,,아파트
2192,서울특별시 강남구 도곡동,May-91,91,5,삼성래미안,월세,59.96,202603,6,10000,350,19,2001,남부순환로 2803,202603~202803,신규,-,,,아파트
2193,서울특별시 강남구 개포동,12,12,0,삼익대청아파트,전세,39.53,202603,6,50000,0,2,1992,개포로109길 21,202604~202804,신규,-,,,아파트
2194,서울특별시 강남구 신사동,635-14,635,14,금광아크존(635-14),월세,58.35,202603,6,7000,200,2,2004,압구정로42길 36,202603~202703,갱신,-,7000,175,아파트
2195,서울특별시 강남구 수서동,708,708,0,삼익,전세,49.2,202603,5,44100,0,8,1992,광평로51길 27,202604~202804,갱신,사용,42000,0,아파트
2196,서울특별시 강남구 수서동,736,736,0,신동아,월세,33.18,202603,5,3000,100,7,1992,광평로47길 17,202604~202804,갱신,-,3000,85,아파트
2197,서울특별시 강남구 수서동,736,736,0,신동아,전세,33.18,202603,5,42000,0,12,1992,광평로47길 17,202605~202805,신규,-,,,아파트
2198,서울특별시 강남구 논현동,106,106,0,펜트힐캐스케이드,전세,43.01,202603,5,63000,0,3,2023,언주로 720,202604~202804,신규,-,,,아파트
2199,서울특별시 강남구 도곡동,527,527,0,도곡렉슬,월세,59.9772,202603,5,10000,350,10,2006,선릉로 221,202604~202804,신규,-,,,아파트
2200,서울특별시 강남구 논현동,22,22,0,신동아(22),월세,35.73,202603,5,2000,150,2,1997,강남대로146길 28,202603~202803,갱신,-,2000,130,아파트
2201,서울특별시 강남구 삼성동,16-2,16,2,삼성동힐스테이트 1단지,월세,31.402,202603,5,3000,188,20,2008,학동로68길 29,202603~202703,갱신,-,3000,179,아파트
2202,서울특별시 강남구 삼성동,50,50,0,현대힐스테이트2단지,월세,40.586,202603,5,5000,280,6,2008,삼성로111길 8,202603~202803,신규,-,,,아파트
2203,서울특별시 강남구 역삼동,712-5,712,5,역삼센트럴2차아이파크,전세,23.928,202603,5,37000,0,4,2022,역삼로 307-1,202604~202804,신규,-,,,아파트
2204,서울특별시 강남구 역삼동,706-24,706,24,진넥스빌2,전세,30.53,202603,5,24000,0,9,2003,언주로86길 7,202604~202804,갱신,-,22950,0,아파트
2205,서울특별시 강남구 역삼동,757,757,0,역삼래미안,월세,59.4,202603,5,10000,320,10,2005,선릉로69길 19,202603~202803,신규,-,,,아파트
2206,서울특별시 강남구 압구정동,490,490,0,한양1차(영동한양),월세,49.98,202603,5,5000,240,10,1977,압구정로 321,202605~202805,신규,-,,,아파트
2207,서울특별시 강남구 세곡동,533,533,0,세곡푸르지오,월세,59.89,202603,5,5000,280,8,2012,자곡로 21,202605~202805,신규,-,,,아파트
2208,서울특별시 강남구 논현동,106,106,0,펜트힐캐스케이드,전세,48.03,202603,5,50000,0,3,2023,언주로 720,202603~202803,신규,-,,,아파트
2209,서울특별시 강남구 개포동,12,12,0,삼익대청아파트,월세,60,202603,5,10000,230,7,1992,개포로109길 21,202603~202803,신규,-,,,아파트
2210,서울특별시 강남구 개포동,185,185,0,개포주공7단지,전세,53.46,202603,5,35000,0,5,1983,개포로 516,202603~202803,갱신,-,39000,0,아파트
2211,서울특별시 강남구 논현동,130-9,130,9,KIRINHILLS,월세,16.72,202603,5,1000,105,3,2020,논현로 661,202603~202703,신규,-,,,아파트
